8,7,1098,429,41,127,-1,-1,-1,-1
9,0,1419,393,134,405,-1,-1,-1,-1
9,1,1254,445,34,105,-1,-1,-1,-1
9,2,458,439,93,281,-1,-1,-1,-1
9,3,729,446,41,127,-1,-1,-1,-1
9,4,593,435,96,292,-1,-1,-1,-1
9,5,657,419,73,222,-1,-1,-1,-1
9,6,1505,413,120,362,-1,-1,-1,-1
9,7,1098,429,41,127,-1,-1,-1,-1
9,8,1379,432,44,136,-1,-1,-1,-1
10,0,1430,409,131,396,-1,-1,-1,-1
10,1,1254,446,34,104,-1,-1,-1,-1
10,2,459,440,91,277,-1,-1,-1,-1
10,3,728,453,40,122,-1,-1,-1,-1
10,4,592,434,97,293,-1,-1,-1,-1
10,5,670,439,61,185,-1,-1,-1,-1
10,6,1505,413,120,362,-1,-1,-1,-1
10,8,1379,432,44,136,-1,-1,-1,-1
10,9,1404,52,258,778,-1,-1,-1,-1
11,0,1430,390,128,388,-1,-1,-1,-1
11,1,1254,446,33,103,-1,-1,-1,-1
11,2,460,441,91,275,-1,-1,-1,-1
11,3,728,450,39,120,-1,-1,-1,-1
11,4,589,438,93,282,-1,-1,-1,-1
11,5,675,448,55,169,-1,-1,-1,-1
11,6,1523,413,120,362,-1,-1,-1,-1
11,8,1379,432,44,136,-1,-1,-1,-1
11,9,1404,52,258,778,-1,-1,-1,-1
12,0,1447,393,134,405,-1,-1,-1,-1
12,1,1254,448,32,99,-1,-1,-1,-1
12,2,460,441,91,275,-1,-1,-1,-1
12,3,728,448,39,119,-1,-1,-1,-1
12,4,583,442,88,266,-1,-1,-1,-1
12,5,675,448,55,169,-1,-1,-1,-1
12,6,1529,413,120,362,-1,-1,-1,-1
12,8,1379,432,44,136,-1,-1,-1,-1
12,9,1404,52,258,778,-1,-1,-1,-1
12,7,1096,433,39,119,-1,-1,-1,-1
12,10,1305,405,44,136,-1,-1,-1,-1
13,0,1441,394,142,429,-1,-1,-1,-1
13,1,1254,447,33,101,-1,-1,-1,-1
13,2,472,476,81,245,-1,-1,-1,-1
13,3,728,448,39,119,-1,-1,-1,-1
13,4,586,442,89,271,-1,-1,-1,-1
13,5,676,454,51,157,-1,-1,-1,-1
13,6,1530,413,120,362,-1,-1,-1,-1
13,8,1379,432,44,136,-1,-1,-1,-1
13,9,1404,52,258,778,-1,-1,-1,-1
13,7,1096,433,39,119,-1,-1,-1,-1
13,10,1305,405,44,136,-1,-1,-1,-1
14,0,1448,392,139,421,-1,-1,-1,-1
14,1,1254,447,33,102,-1,-1,-1,-1
14,2,477,487,81,245,-1,-1,-1,-1
14,3,729,447,40,123,-1,-1,-1,-1
14,4,588,442,90,273,-1,-1,-1,-1
14,5,676,454,51,157,-1,-1,-1,-1
14,6,1535,418,125,377,-1,-1,-1,-1
14,8,1398,429,41,127,-1,-1,-1,-1
14,9,1404,52,258,778,-1,-1,-1,-1
14,7,1096,433,39,119,-1,-1,-1,-1
14,10,1305,405,44,136,-1,-1,-1,-1
15,0,1449,391,138,418,-1,-1,-1,-1
15,1,1254,446,33,103,-1,-1,-1,-1
15,2,475,448,93,282,-1,-1,-1,-1
15,3,730,447,41,126,-1,-1,-1,-1
15,4,589,442,90,274,-1,-1,-1,-1
15,5,676,454,51,157,-1,-1,-1,-1
15,6,1536,403,132,399,-1,-1,-1,-1
15,8,1398,429,41,127,-1,-1,-1,-1
15,9,1404,52,258,778,-1,-1,-1,-1
15,7,1097,432,39,119,-1,-1,-1,-1
15,10,1305,405,44,136,-1,-1,-1,-1
16,0,1450,390,138,417,-1,-1,-1,-1
16,1,1254,446,33,103,-1,-1,-1,-1
16,2,478,458,91,277,-1,-1,-1,-1
16,3,730,447,41,126,-1,-1,-1,-1
16,4,589,442,90,274,-1,-1,-1,-1
16,5,676,454,51,157,-1,-1,-1,-1
16,6,1535,412,130,394,-1,-1,-1,-1
16,8,1398,429,41,127,-1,-1,-1,-1
16,7,1097,432,39,119,-1,-1,-1,-1
17,0,1454,407,133,401,-1,-1,-1,-1
17,1,1254,446,33,103,-1,-1,-1,-1
17,2,470,453,98,298,-1,-1,-1,-1
17,3,730,447,41,126,-1,-1,-1,-1
17,4,589,442,90,274,-1,-1,-1,-1
17,6,1536,415,130,394,-1,-1,-1,-1
17,8,1398,429,41,127,-1,-1,-1,-1
17,7,1098,433,36,110,-1,-1,-1,-1
18,0,1451,397,136,410,-1,-1,-1,-1
18,1,1254,446,33,103,-1,-1,-1,-1
18,2,466,449,102,308,-1,-1,-1,-1
18,3,730,448,41,126,-1,-1,-1,-1
18,4,589,442,90,274,-1,-1,-1,-1
18,6,1537,419,130,394,-1,-1,-1,-1
18,7,1098,433,36,110,-1,-1,-1,-1
19,0,1474,391,137,415,-1,-1,-1,-1
19,1,1254,448,32,99,-1,-1,-1,-1
19,2,465,446,103,313,-1,-1,-1,-1
19,3,731,448,41,126,-1,-1,-1,-1
19,4,589,442,90,274,-1,-1,-1,-1
19,6,1586,416,128,388,-1,-1,-1,-1
19,7,1097,434,37,115,-1,-1,-1,-1
20,0,1498,402,127,385,-1,-1,-1,-1
20,1,1254,448,31,97,-1,-1,-1,-1
20,2,470,450,100,302,-1,-1,-1,-1
20,4,589,442,90,274,-1,-1,-1,-1
20,6,1586,416,128,388,-1,-1,-1,-1
20,7,1097,435,37,115,-1,-1,-1,-1
20,11,1415,429,41,127,-1,-1,-1,-1
21,0,1508,396,133,402,-1,-1,-1,-1
21,1,1254,447,32,101,-1,-1,-1,-1
21,2,477,442,94,285,-1,-1,-1,-1
21,4,589,442,90,274,-1,-1,-1,-1
21,6,1612,416,128,388,-1,-1,-1,-1
21,7,1097,433,39,119,-1,-1,-1,-1
21,11,1415,429,41,127,-1,-1,-1,-1
21,12,721,446,41,127,-1,-1,-1,-1
22,0,1526,405,126,380,-1,-1,-1,-1
22,1,1254,447,33,102,-1,-1,-1,-1
22,2,473,454,97,294,-1,-1,-1,-1
22,4,589,442,90,274,-1,-1,-1,-1
22,6,1612,416,128,388,-1,-1,-1,-1
22,7,1097,433,39,119,-1,-1,-1,-1
22,11,1415,429,41,127,-1,-1,-1,-1
22,12,721,446,41,127,-1,-1,-1,-1
23,0,1541,403,126,380,-1,-1,-1,-1
23,1,1254,447,33,103,-1,-1,-1,-1
23,2,477,442,93,281,-1,-1,-1,-1
23,4,592,431,98,297,-1,-1,-1,-1
23,6,1591,401,139,421,-1,-1,-1,-1
23,7,1097,432,37,114,-1,-1,-1,-1
23,11,1415,429,41,127,-1,-1,-1,-1
23,12,721,453,41,127,-1,-1,-1,-1
24,0,1561,394,144,435,-1,-1,-1,-1
24,1,1254,448,32,99,-1,-1,-1,-1
24,2,478,436,104,316,-1,-1,-1,-1
24,4,594,427,101,307,-1,-1,-1,-1
24,6,1638,416,128,388,-1,-1,-1,-1
24,7,1098,431,40,122,-1,-1,-1,-1
24,11,1415,429,41,127,-1,-1,-1,-1
24,12,721,455,41,127,-1,-1,-1,-1
24,13,1021,436,31,96,-1,-1,-1,-1
25,0,1550,391,146,442,-1,-1,-1,-1
25,1,1254,448,31,97,-1,-1,-1,-1
25,2,492,437,96,292,-1,-1,-1,-1
25,4,593,424,103,312,-1,-1,-1,-1
25,6,1644,399,134,404,-1,-1,-1,-1
25,7,1099,431,40,122,-1,-1,-1,-1
25,11,1415,429,41,127,-1,-1,-1,-1
25,12,721,456,41,127,-1,-1,-1,-1
25,13,1021,436,31,96,-1,-1,-1,-1
26,0,1583,389,148,446,-1,-1,-1,-1
26,1,1254,447,32,100,-1,-1,-1,-1
26,2,495,433,97,293,-1,-1,-1,-1
26,4,592,407,104,314,-1,-1,-1,-1
26,6,1651,391,134,404,-1,-1,-1,-1
26,7,1098,429,41,127,-1,-1,-1,-1
26,12,721,455,41,127,-1,-1,-1,-1
26,13,1021,436,31,96,-1,-1,-1,-1
27,0,1583,389,148,446,-1,-1,-1,-1
27,1,1254,447,33,102,-1,-1,-1,-1
27,2,497,437,93,282,-1,-1,-1,-1
27,4,588,429,96,291,-1,-1,-1,-1
27,6,1672,391,138,416,-1,-1,-1,-1
27,7,1097,431,38,118,-1,-1,-1,-1
27,12,720,456,40,122,-1,-1,-1,-1
27,13,1021,436,31,96,-1,-1,-1,-1
28,0,1583,389,148,446,-1,-1,-1,-1
28,1,1254,448,32,99,-1,-1,-1,-1
28,2,490,444,100,302,-1,-1,-1,-1
28,4,589,434,97,293,-1,-1,-1,-1
28,6,1672,391,138,416,-1,-1,-1,-1
28,7,1095,428,38,118,-1,-1,-1,-1
28,12,720,456,39,120,-1,-1,-1,-1
29,0,1613,389,148,446,-1,-1,-1,-1
29,1,1254,447,33,101,-1,-1,-1,-1
29,2,492,437,98,296,-1,-1,-1,-1
29,4,588,439,93,282,-1,-1,-1,-1
29,6,1702,359,148,446,-1,-1,-1,-1
29,7,1098,433,36,110,-1,-1,-1,-1
29,12,720,456,39,119,-1,-1,-1,-1
29,8,1439,424,48,146,-1,-1,-1,-1
30,0,1613,389,148,446,-1,-1,-1,-1
30,1,1254,448,32,98,-1,-1,-1,-1
30,2,493,450,97,295,-1,-1,-1,-1
30,4,583,364,120,362,-1,-1,-1,-1
30,6,1702,359,148,446,-1,-1,-1,-1
30,7,1098,433,36,110,-1,-1,-1,-1
30,12,718,453,42,129,-1,-1,-1,-1
30,8,1440,426,44,135,-1,-1,-1,-1
31,0,1613,389,148,446,-1,-1,-1,-1
31,1,1254,447,33,101,-1,-1,-1,-1
31,2,493,454,97,294,-1,-1,-1,-1
31,4,600,446,85,257,-1,-1,-1,-1
31,6,1702,359,148,446,-1,-1,-1,-1
31,7,1098,433,36,110,-1,-1,-1,-1
31,12,718,455,42,129,-1,-1,-1,-1
31,8,1442,431,44,136,-1,-1,-1,-1
32,0,1613,389,148,446,-1,-1,-1,-1
32,1,1249,443,34,106,-1,-1,-1,-1
32,2,495,443,93,283,-1,-1,-1,-1
32,4,596,416,97,293,-1,-1,-1,-1
32,6,1702,359,148,446,-1,-1,-1,-1
32,7,1098,433,36,110,-1,-1,-1,-1
32,12,718,456,42,129,-1,-1,-1,-1
32,8,1448,429,43,131,-1,-1,-1,-1
32,5,676,455,63,193,-1,-1,-1,-1
33,0,1613,389,148,446,-1,-1,-1,-1
33,1,1252,445,34,104,-1,-1,-1,-1
33,2,496,440,91,277,-1,-1,-1,-1
33,4,598,405,97,293,-1,-1,-1,-1
33,6,1702,359,148,446,-1,-1,-1,-1
33,12,718,457,42,129,-1,-1,-1,-1
33,8,1450,429,42,129,-1,-1,-1,-1
33,5,674,441,69,210,-1,-1,-1,-1
34,0,1643,389,148,446,-1,-1,-1,-1
34,1,1254,446,34,104,-1,-1,-1,-1
34,2,497,440,91,275,-1,-1,-1,-1
34,4,607,442,90,274,-1,-1,-1,-1
34,8,1453,425,43,133,-1,-1,-1,-1
34,5,675,450,66,200,-1,-1,-1,-1
34,14,571,433,51,157,-1,-1,-1,-1
35,0,1643,389,148,446,-1,-1,-1,-1
35,1,1254,447,32,99,-1,-1,-1,-1
35,2,497,441,91,275,-1,-1,-1,-1
35,4,596,415,98,297,-1,-1,-1,-1
35,8,1456,429,41,125,-1,-1,-1,-1
35,5,678,457,62,188,-1,-1,-1,-1
35,14,571,433,51,157,-1,-1,-1,-1
36,0,1643,389,148,446,-1,-1,-1,-1
36,1,1255,444,34,106,-1,-1,-1,-1
36,2,494,452,94,286,-1,-1,-1,-1
36,4,592,404,98,297,-1,-1,-1,-1
36,8,1458,429,41,126,-1,-1,-1,-1
36,5,679,460,60,183,-1,-1,-1,-1
36,14,575,455,41,127,-1,-1,-1,-1
37,0,1643,389,148,446,-1,-1,-1,-1
37,1,1255,442,35,108,-1,-1,-1,-1
37,2,489,451,100,302,-1,-1,-1,-1
37,4,618,446,84,256,-1,-1,-1,-1
37,8,1459,429,41,127,-1,-1,-1,-1
37,5,677,457,62,189,-1,-1,-1,-1
37,14,570,431,49,150,-1,-1,-1,-1
37,12,717,451,44,136,-1,-1,-1,-1
38,0,1643,389,148,446,-1,-1,-1,-1
38,1,1255,446,33,101,-1,-1,-1,-1
38,2,487,449,102,310,-1,-1,-1,-1
38,4,614,441,92,278,-1,-1,-1,-1
38,8,1465,429,41,127,-1,-1,-1,-1
38,5,686,456,63,192,-1,-1,-1,-1
38,14,568,421,49,150,-1,-1,-1,-1
38,12,717,451,44,136,-1,-1,-1,-1
39,0,1673,389,148,446,-1,-1,-1,-1
39,1,1255,443,35,107,-1,-1,-1,-1
39,2,491,452,99,301,-1,-1,-1,-1
39,4,616,443,88,266,-1,-1,-1,-1
39,8,1467,429,41,127,-1,-1,-1,-1
39,5,691,456,63,192,-1,-1,-1,-1
39,14,566,430,55,168,-1,-1,-1,-1
39,12,717,451,44,136,-1,-1,-1,-1
40,0,1681,378,170,513,-1,-1,-1,-1
40,1,1254,445,34,105,-1,-1,-1,-1
40,2,492,453,98,297,-1,-1,-1,-1
40,4,615,416,97,295,-1,-1,-1,-1
40,8,1468,429,41,127,-1,-1,-1,-1
40,5,696,457,63,192,-1,-1,-1,-1
40,14,566,430,55,168,-1,-1,-1,-1
40,12,717,451,44,136,-1,-1,-1,-1
41,0,1681,378,170,513,-1,-1,-1,-1
41,1,1254,443,35,108,-1,-1,-1,-1
41,2,488,448,101,307,-1,-1,-1,-1
41,4,623,431,93,283,-1,-1,-1,-1
41,8,1467,429,41,127,-1,-1,-1,-1
41,5,701,457,63,192,-1,-1,-1,-1
41,14,566,430,55,168,-1,-1,-1,-1
42,0,1715,378,170,513,-1,-1,-1,-1
42,1,1254,445,34,105,-1,-1,-1,-1
42,2,487,445,103,312,-1,-1,-1,-1
42,4,626,439,92,278,-1,-1,-1,-1
42,8,1467,429,41,127,-1,-1,-1,-1
42,14,566,430,55,168,-1,-1,-1,-1
43,0,1726,379,158,476,-1,-1,-1,-1
43,1,1254,446,34,104,-1,-1,-1,-1
43,2,486,444,104,314,-1,-1,-1,-1
43,4,626,441,91,276,-1,-1,-1,-1
43,8,1473,429,41,127,-1,-1,-1,-1
44,0,1750,378,170,513,-1,-1,-1,-1
44,1,1254,446,33,103,-1,-1,-1,-1
44,2,486,444,104,315,-1,-1,-1,-1
44,4,626,442,91,275,-1,-1,-1,-1
44,8,1476,429,41,127,-1,-1,-1,-1
44,5,683,446,68,207,-1,-1,-1,-1
45,0,1750,378,170,513,-1,-1,-1,-1
45,1,1254,446,33,103,-1,-1,-1,-1
45,2,486,444,104,315,-1,-1,-1,-1
45,4,620,444,87,265,-1,-1,-1,-1
45,8,1476,429,41,127,-1,-1,-1,-1
45,5,683,457,68,207,-1,-1,-1,-1
46,0,1750,378,170,513,-1,-1,-1,-1
46,1,1254,446,33,103,-1,-1,-1,-1
46,2,486,444,104,315,-1,-1,-1,-1
46,4,614,439,93,282,-1,-1,-1,-1
46,8,1482,429,41,127,-1,-1,-1,-1
46,5,683,461,68,207,-1,-1,-1,-1
46,14,579,451,44,136,-1,-1,-1,-1
47,0,1750,378,170,513,-1,-1,-1,-1
47,1,1255,441,36,110,-1,-1,-1,-1
47,2,486,444,104,315,-1,-1,-1,-1
47,4,615,443,88,267,-1,-1,-1,-1
47,8,1486,429,41,127,-1,-1,-1,-1
47,5,683,461,68,207,-1,-1,-1,-1
47,14,579,451,44,136,-1,-1,-1,-1
48,0,1750,378,170,513,-1,-1,-1,-1
48,1,1255,441,36,110,-1,-1,-1,-1
48,2,486,444,104,315,-1,-1,-1,-1
48,4,616,444,86,260,-1,-1,-1,-1
48,8,1490,429,41,127,-1,-1,-1,-1
48,5,683,463,68,207,-1,-1,-1,-1
48,14,579,451,44,136,-1,-1,-1,-1
49,1,1259,444,34,106,-1,-1,-1,-1
49,2,486,444,104,315,-1,-1,-1,-1
49,4,617,445,85,258,-1,-1,-1,-1
49,8,1493,429,41,127,-1,-1,-1,-1
49,5,697,446,68,207,-1,-1,-1,-1
49,14,579,451,44,136,-1,-1,-1,-1
50,1,1261,446,34,104,-1,-1,-1,-1
50,2,486,444,104,315,-1,-1,-1,-1
50,4,618,446,84,256,-1,-1,-1,-1
50,5,697,446,68,207,-1,-1,-1,-1
50,14,579,451,44,136,-1,-1,-1,-1
51,1,1262,446,34,104,-1,-1,-1,-1
51,2,486,444,104,315,-1,-1,-1,-1
51,4,618,446,84,256,-1,-1,-1,-1
51,5,683,460,68,207,-1,-1,-1,-1
51,14,579,451,44,136,-1,-1,-1,-1
52,1,1262,446,34,104,-1,-1,-1,-1
52,2,486,444,104,315,-1,-1,-1,-1
52,4,618,446,84,256,-1,-1,-1,-1
52,5,683,460,68,207,-1,-1,-1,-1
52,14,579,451,44,136,-1,-1,-1,-1
53,1,1261,421,41,127,-1,-1,-1,-1
53,2,486,444,104,315,-1,-1,-1,-1
53,4,624,444,88,266,-1,-1,-1,-1
53,5,683,460,68,207,-1,-1,-1,-1
53,14,579,451,44,136,-1,-1,-1,-1
54,1,1261,421,41,126,-1,-1,-1,-1
54,2,486,444,104,315,-1,-1,-1,-1
54,4,620,446,86,260,-1,-1,-1,-1
54,5,687,449,73,221,-1,-1,-1,-1
54,14,579,451,44,136,-1,-1,-1,-1
55,1,1261,420,41,126,-1,-1,-1,-1
55,2,486,444,104,315,-1,-1,-1,-1
55,4,618,446,85,257,-1,-1,-1,-1
55,5,688,451,67,205,-1,-1,-1,-1
55,14,579,451,44,136,-1,-1,-1,-1
56,1,1261,421,41,127,-1,-1,-1,-1
56,2,486,444,104,315,-1,-1,-1,-1
56,4,617,446,84,256,-1,-1,-1,-1
56,5,688,450,71,215,-1,-1,-1,-1
56,14,579,451,44,136,-1,-1,-1,-1
57,1,1261,421,41,127,-1,-1,-1,-1
57,2,496,436,108,328,-1,-1,-1,-1
57,4,617,446,84,256,-1,-1,-1,-1
57,5,688,449,72,220,-1,-1,-1,-1
57,14,579,451,44,136,-1,-1,-1,-1
58,1,1261,435,38,117,-1,-1,-1,-1
58,2,500,432,110,334,-1,-1,-1,-1
58,4,618,446,84,256,-1,-1,-1,-1
58,5,688,451,72,220,-1,-1,-1,-1
58,14,579,451,44,136,-1,-1,-1,-1
59,1,1261,440,37,113,-1,-1,-1,-1
59,2,495,445,103,311,-1,-1,-1,-1
59,4,624,444,88,266,-1,-1,-1,-1
59,5,687,449,73,222,-1,-1,-1,-1
59,14,579,451,44,136,-1,-1,-1,-1
60,1,1261,445,35,107,-1,-1,-1,-1
60,2,492,435,99,301,-1,-1,-1,-1
60,4,626,443,89,271,-1,-1,-1,-1
60,5,694,456,70,214,-1,-1,-1,-1
60,14,579,451,44,136,-1,-1,-1,-1
61,1,1261,446,34,105,-1,-1,-1,-1
61,2,494,449,94,286,-1,-1,-1,-1
61,4,627,443,90,273,-1,-1,-1,-1
61,5,698,458,70,214,-1,-1,-1,-1
61,14,579,451,44,136,-1,-1,-1,-1
62,1,1261,446,34,105,-1,-1,-1,-1
62,2,505,449,99,300,-1,-1,-1,-1
62,4,626,442,90,274,-1,-1,-1,-1
62,5,687,449,73,222,-1,-1,-1,-1
62,14,579,451,44,136,-1,-1,-1,-1
62,13,1007,443,29,89,-1,-1,-1,-1
63,1,1261,446,33,103,-1,-1,-1,-1
63,2,490,446,103,312,-1,-1,-1,-1
63,4,626,442,90,274,-1,-1,-1,-1
63,5,687,449,73,222,-1,-1,-1,-1
63,14,579,438,50,154,-1,-1,-1,-1
63,13,1007,443,29,89,-1,-1,-1,-1
64,1,1261,446,33,103,-1,-1,-1,-1
64,2,496,436,108,328,-1,-1,-1,-1
64,4,625,442,90,274,-1,-1,-1,-1
64,5,697,460,68,207,-1,-1,-1,-1
64,14,581,436,50,154,-1,-1,-1,-1
64,13,1007,443,29,89,-1,-1,-1,-1
65,1,1261,446,33,103,-1,-1,-1,-1
65,2,509,446,102,309,-1,-1,-1,-1
65,4,616,438,94,285,-1,-1,-1,-1
65,5,690,464,71,216,-1,-1,-1,-1
65,14,582,434,50,154,-1,-1,-1,-1
65,13,1007,443,29,89,-1,-1,-1,-1
66,1,1261,446,33,103,-1,-1,-1,-1
66,2,514,450,99,300,-1,-1,-1,-1
66,4,622,440,92,278,-1,-1,-1,-1
66,5,687,465,72,220,-1,-1,-1,-1
66,14,584,432,50,154,-1,-1,-1,-1
66,15,1535,429,41,127,-1,-1,-1,-1
67,2,518,450,99,300,-1,-1,-1,-1
67,4,625,441,91,276,-1,-1,-1,-1
67,5,694,461,70,212,-1,-1,-1,-1
67,15,1535,429,41,127,-1,-1,-1,-1
67,16,534,546,59,180,-1,-1,-1,-1
68,2,513,454,97,294,-1,-1,-1,-1
68,4,615,437,94,286,-1,-1,-1,-1
68,5,689,463,72,219,-1,-1,-1,-1
68,15,1535,429,41,127,-1,-1,-1,-1
68,16,534,546,59,180,-1,-1,-1,-1
68,1,1261,449,31,96,-1,-1,-1,-1
69,2,513,454,97,294,-1,-1,-1,-1
69,4,611,435,96,291,-1,-1,-1,-1
69,5,688,464,73,221,-1,-1,-1,-1
69,15,1535,429,41,127,-1,-1,-1,-1
69,16,534,546,59,180,-1,-1,-1,-1
69,1,1262,444,34,104,-1,-1,-1,-1
69,13,1007,443,29,89,-1,-1,-1,-1
70,2,526,448,101,306,-1,-1,-1,-1
70,4,611,435,97,293,-1,-1,-1,-1
70,5,687,464,73,222,-1,-1,-1,-1
70,15,1535,429,41,127,-1,-1,-1,-1
70,16,534,546,59,180,-1,-1,-1,-1
70,1,1263,442,35,108,-1,-1,-1,-1
70,13,1007,443,29,89,-1,-1,-1,-1
71,2,530,446,103,312,-1,-1,-1,-1
71,4,611,434,97,293,-1,-1,-1,-1
71,5,687,464,73,222,-1,-1,-1,-1
71,15,1535,429,41,127,-1,-1,-1,-1
71,16,534,546,59,180,-1,-1,-1,-1
71,1,1263,441,35,109,-1,-1,-1,-1
71,13,1007,443,29,89,-1,-1,-1,-1
72,2,530,445,104,314,-1,-1,-1,-1
72,4,611,434,97,294,-1,-1,-1,-1
72,5,687,463,73,222,-1,-1,-1,-1
72,1,1262,441,36,110,-1,-1,-1,-1
72,13,1007,443,29,89,-1,-1,-1,-1
73,2,529,444,104,315,-1,-1,-1,-1
73,4,611,434,97,294,-1,-1,-1,-1
73,5,687,464,73,222,-1,-1,-1,-1
73,1,1262,441,36,110,-1,-1,-1,-1
74,2,541,436,108,328,-1,-1,-1,-1
74,4,611,434,97,294,-1,-1,-1,-1
74,5,687,464,73,222,-1,-1,-1,-1
74,1,1261,444,34,106,-1,-1,-1,-1
74,17,530,446,68,207,-1,-1,-1,-1
75,2,545,432,110,334,-1,-1,-1,-1
75,4,611,434,97,294,-1,-1,-1,-1
75,5,704,429,84,256,-1,-1,-1,-1
75,1,1261,446,34,104,-1,-1,-1,-1
75,17,530,446,68,207,-1,-1,-1,-1
76,2,498,430,112,338,-1,-1,-1,-1
76,4,611,434,97,294,-1,-1,-1,-1
76,5,704,429,84,256,-1,-1,-1,-1
76,1,1261,447,32,100,-1,-1,-1,-1
76,17,530,446,68,207,-1,-1,-1,-1
76,7,1097,432,39,119,-1,-1,-1,-1
77,2,508,444,103,313,-1,-1,-1,-1
77,4,611,434,97,294,-1,-1,-1,-1
77,5,704,429,84,256,-1,-1,-1,-1
77,1,1261,448,32,98,-1,-1,-1,-1
77,17,530,446,68,207,-1,-1,-1,-1
77,7,1097,432,39,119,-1,-1,-1,-1
78,2,512,450,100,302,-1,-1,-1,-1
78,4,611,434,97,294,-1,-1,-1,-1
78,5,701,441,78,237,-1,-1,-1,-1
78,1,1260,448,32,98,-1,-1,-1,-1
78,17,530,446,68,207,-1,-1,-1,-1
78,7,1097,432,39,119,-1,-1,-1,-1
79,2,513,452,98,297,-1,-1,-1,-1
79,4,628,453,90,272,-1,-1,-1,-1
79,5,717,405,90,274,-1,-1,-1,-1
79,1,1261,446,33,103,-1,-1,-1,-1
79,7,1097,432,39,119,-1,-1,-1,-1
80,2,504,439,106,321,-1,-1,-1,-1
80,4,635,461,87,263,-1,-1,-1,-1
80,5,711,460,68,207,-1,-1,-1,-1
80,1,1261,446,33,103,-1,-1,-1,-1
81,2,499,434,109,331,-1,-1,-1,-1
81,4,622,438,97,294,-1,-1,-1,-1
81,5,704,464,71,217,-1,-1,-1,-1
81,1,1261,446,33,103,-1,-1,-1,-1
82,2,516,431,111,336,-1,-1,-1,-1
82,4,615,428,101,305,-1,-1,-1,-1
82,5,708,472,69,211,-1,-1,-1,-1
82,1,1262,443,35,107,-1,-1,-1,-1
82,18,489,455,41,127,-1,-1,-1,-1
83,2,558,437,120,362,-1,-1,-1,-1
83,4,626,431,98,298,-1,-1,-1,-1
83,5,704,468,72,218,-1,-1,-1,-1
83,1,1262,442,35,109,-1,-1,-1,-1
83,18,489,455,41,127,-1,-1,-1,-1
83,19,503,431,111,337,-1,-1,-1,-1
84,2,558,437,120,362,-1,-1,-1,-1
84,4,633,426,102,308,-1,-1,-1,-1
84,5,721,412,84,256,-1,-1,-1,-1
